Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
NIK/NF-kappaB signaling (GO:0038061)	2/64	0.0949830605060586	0.418998694244723	0.131505215944383	0.51687194381883	-0.96558794648923	2.27304878814262	PSME3;BIRC2	0.377787330454218
positive regulation of neuron migration (GO:2001224)	3/163	0.146282851700674	0.418998694244723	0.212509887983936	0.517217925234189	-1.10615003747675	2.12625619335353	PIK3CD;PTK2B;LAMB1	0.377787330454218
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	3/162	0.144395698386236	0.418998694244723	0.210026931926779	0.517217925234189	-1.09509182627394	2.11921933958429	TRIM5;BIRC2;TRIM22	0.377787330454218
positive regulation of GTPase activity (GO:0043547)	3/160	0.140646218317477	0.418998694244723	0.205081181859841	0.51687194381883	-1.07318385840033	2.10505832835404	CDKL5;ERBB2;PLXNC1	0.377787330454218
signal transduction involved in mitotic G2 DNA damage checkpoint (GO:0072434)	2/67	0.102580747706289	0.418998694244723	0.141268938247324	0.51687194381883	-0.918504568902505	2.09153135375649	PSME3;ATM	0.377787330454218
protein autosumoylation (GO:1990466)	2/68	0.105149653220267	0.418998694244723	0.144557701874551	0.51687194381883	-0.922620847286114	2.07808414037865	UBE2I;TP53BP1	0.377787330454218
torso signaling pathway (GO:0008293)	5/371	0.183316332338386	0.418998694244723	0.291727715778815	0.548710321408076	-1.21188291803279	2.05601030154724	PTPRT;CNOT2;TCF12;ERBB2;ELP4	0.377787330454218
motile cilium assembly (GO:0044458)	3/162	0.144395698386236	0.418998694244723	0.210026931926779	0.517217925234189	-1.05871535675709	2.04882367425619	INTU;NEK1;WDPCP	0.377787330454218
non-motile cilium assembly (GO:1905515)	3/163	0.146282851700674	0.418998694244723	0.212509887983936	0.517217925234189	-1.04851722931335	2.01547364926275	INTU;NEK1;WDPCP	0.377787330454218
carbon catabolite repression of transcription from RNA polymerase II promoter (GO:0000437)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.19440191050832	1.9459337167281	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of cellular hyperosmotic salinity response by negative regulation of transcription from RNA polymerase II promoter (GO:1900464)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.1894708654597	1.93789999982394	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of cellular response to alkaline pH by negative regulation of transcription from RNA polymerase II promoter (GO:1900463)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.18623312437233	1.93262503375722	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of filamentous growth of a population of unicellular organisms in response to starvation by negative regulation of transcription from RNA polymerase II promoter (GO:1902352)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.1841330494963	1.92920356693524	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of induction of conjugation with cellular fusion by negative regulation of transcription from RNA polymerase II promoter (GO:1902625)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.17965880903886	1.92191408147287	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter (GO:1900460)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.1782802539024	1.91966812314275	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of mating type switching by negative regulation of transcription from RNA polymerase II promoter (GO:1900474)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.17733054901294	1.91812085270632	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
fibroblast growth factor receptor signaling pathway (GO:0008543)	3/166	0.151992645078377	0.418998694244723	0.21999706824233	0.518148792126056	-1.01441143359598	1.91107318028102	PTPRT;ERBB2;CBL	0.377787330454218
negative regulation of oligopeptide transport by negative regulation of transcription from RNA polymerase II promoter (GO:0035952)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.17143058763239	1.90850856585649	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of phosphatidylcholine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter (GO:1900473)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.17058810308716	1.90713598007279	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of phosphatidylserine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter (GO:1900526)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.16748174898115	1.90207507122979	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of pseudohyphal growth by negative regulation of transcription from RNA polymerase II promoter (GO:1900462)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.16504269390267	1.89810133385344	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter (GO:0010688)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.15952971874287	1.88911952953066	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of snRNA transcription from RNA polymerase II promoter (GO:1905381)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.15886623701815	1.88803857725889	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled (GO:2000805)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.15595562361849	1.88329657148938	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter by pheromones (GO:0046020)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.15259354286981	1.8778190297761	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter in response to copper ion (GO:0061398)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.14851106446047	1.87116780767519	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter in response to iron (GO:0034396)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.14728595208859	1.86917184011163	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901227)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.14446545654898	1.86457665542538	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle (GO:0010674)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.14294180236349	1.86209430000875	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter (GO:0072365)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.13805030406516	1.85412501313781	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter (GO:0072362)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.13638749411228	1.8514159434994	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter (GO:0072368)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.13342751082207	1.84659350372038	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
transfer RNA gene-mediated silencing (GO:0061587)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.12895076301142	1.83929993324851	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
regulation of transport by negative regulation of transcription from RNA polymerase II promoter (GO:1900392)	6/481	0.196084061739244	0.418998694244723	0.323284590192528	0.558601658107555	-1.12883245195881	1.83910717948253	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of neuron death (GO:1901215)	2/71	0.112959067584085	0.418998694244723	0.154517997252021	0.51687194381883	-0.818365661597173	1.78463435252999	CHRNA7;RRAS2	0.377787330454218
positive regulation of NF-kappaB import into nucleus (GO:0042346)	3/170	0.159714382841598	0.418998694244723	0.230063188163733	0.521577024112102	-0.961351107742745	1.76347186857569	TRIM5;BIRC2;TRIM22	0.377787330454218
negative regulation of inositol biosynthetic process by negative regulation of transcription from RNA polymerase II promoter (GO:1900471)	6/482	0.197326190836921	0.418998694244723	0.324980076705035	0.558601658107555	-1.06880604245537	1.73456225722905	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of telomeric RNA transcription from RNA pol II promoter (GO:1901581)	6/482	0.197326190836921	0.418998694244723	0.324980076705035	0.558601658107555	-1.06544955359055	1.72911502108847	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter by histone modification (GO:1903758)	6/482	0.197326190836921	0.418998694244723	0.324980076705035	0.558601658107555	-1.06446914167108	1.72752391339961	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
negative regulation of ceramide biosynthetic process by negative regulation of transcription from RNA Polymerase II promoter (GO:0061427)	6/484	0.199819393487705	0.422277754894301	0.328375016922371	0.558601658107555	-1.07188331641268	1.72609802998344	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.374401796105552
regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901213)	5/378	0.19300719274833	0.418998694244723	0.304799583046185	0.557252748717052	-1.04742929852678	1.72305033833075	CNOT2;TCF12;ERBB2;ELP4;PCSK5	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle (GO:0007070)	6/482	0.197326190836921	0.418998694244723	0.324980076705035	0.558601658107555	-1.0606511056324	1.72132763367591	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.377787330454218
regulation of gene expression (GO:0010468)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.812400700276715	1.71634362737049	MAPK10;PROX1	0.377787330454218
negative regulation of transcription initiation from RNA polymerase II promoter (GO:0060633)	6/484	0.199819393487705	0.422277754894301	0.328375016922371	0.558601658107555	-1.06551610093459	1.71584463959578	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.374401796105552
regulation of histone gene expression (GO:0036206)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.808467202915463	1.70803340173065	MAPK10;PROX1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage (GO:0010768)	6/484	0.199819393487705	0.422277754894301	0.328375016922371	0.558601658107555	-1.05937248134016	1.70595131490592	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.374401796105552
negative regulation of mitochondrial unfolded protein response by negative regulation of transcription from RNA polymerase II promoter (GO:1904490)	6/483	0.198571308227411	0.421068499066293	0.326676897666362	0.558601658107555	-1.05502529883445	1.70556129167288	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.375647247759051
regulation of mRNA catabolic process (GO:0061013)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.805732565140353	1.70225598411287	MAPK10;PROX1	0.377787330454218
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	6/485	0.201070426148125	0.423180261843698	0.330074398360934	0.558601658107555	-1.06096413746566	1.70189262961189	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.373474597051026
positive regulation of gluconeogenesis by negative regulation of transcription from RNA polymerase II promoter (GO:0035949)	6/484	0.199819393487705	0.422277754894301	0.328375016922371	0.558601658107555	-1.05647789468089	1.70129004230872	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.374401796105552
negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation (GO:2000820)	6/484	0.199819393487705	0.422277754894301	0.328375016922371	0.558601658107555	-1.05622009424789	1.70087489561064	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.374401796105552
regulation of snoRNA processing (GO:1902796)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.804273217974224	1.69917284889665	MAPK10;PROX1	0.377787330454218
neuron projection fasciculation (GO:0106030)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.786805039447199	1.69765998503811	BLOC1S6;LAMB1	0.377787330454218
tyrosine phosphorylation of STAT protein (GO:0007260)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.802834554487711	1.6961334117	GHR;PTK2B	0.377787330454218
negative regulation of transcription elongation from RNA polymerase II promoter (GO:0034244)	6/487	0.203581251419792	0.423180261843698	0.333476803806253	0.558601658107555	-1.06488821562507	1.69497201328343	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.373474597051026
regulation of tRNA processing (GO:2000235)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.800803906751479	1.69184330055124	MAPK10;PROX1	0.377787330454218
retrograde extension (GO:0003389)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.773617188720917	1.66920504976927	BLOC1S6;LAMB1	0.377787330454218
neutrophil degranulation (GO:0043312)	6/487	0.203581251419792	0.423180261843698	0.333476803806253	0.558601658107555	-1.04837305104223	1.66868498958277	GLIPR1;HSP90AB1;AGL;ATP11A;ABCA13;SPTAN1	0.373474597051026
intracellular transport of virus (GO:0075733)	2/71	0.112959067584085	0.418998694244723	0.154517997252021	0.51687194381883	-0.763129342364138	1.66417886736435	KPNA5;PCSK5	0.377787330454218
intraciliary transport involved in cilium assembly (GO:0035735)	3/170	0.159714382841598	0.418998694244723	0.230063188163733	0.521577024112102	-0.902246892639857	1.65505297790325	INTU;NEK1;WDPCP	0.377787330454218
positive regulation of epithelial cell migration (GO:0010634)	3/172	0.163619858080137	0.418998694244723	0.235128969261166	0.521578118332851	-0.899015076906009	1.62740561512249	PIK3CD;PTK2B;LAMB1	0.377787330454218
positive regulation of peptidyl-tyrosine autophosphorylation (GO:1900086)	2/73	0.11824653854538	0.418998694244723	0.161230637477158	0.51687194381883	-0.758406561736805	1.61918551409132	GHR;PTK2B	0.377787330454218
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.744194922590748	1.60572171987929	ZYG11B;UBE3A	0.377787330454218
negative regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902894)	6/488	0.204841002725031	0.424700660082458	0.335179755940568	0.559189354312251	-0.994936466896048	1.57749285816831	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.371917064015333
negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.744401682513591	1.57268338585982	NONO;PTK2B	0.377787330454218
negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter (GO:1900387)	6/491	0.208637362393057	0.424700660082458	0.340295180283688	0.559189354312251	-0.998798754551926	1.56527510124406	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.371917064015333
regulation of reactive oxygen species metabolic process by negative regulation of transcription from RNA polymerase II promoter (GO:1904489)	6/492	0.209908447985467	0.424700660082458	0.342002392122246	0.559189354312251	-0.991539297405439	1.54787593949588	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.371917064015333
glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.730314813169414	1.54292232285207	PTPRT;ERBB2	0.377787330454218
regulation of protein maturation (GO:1903317)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.733008821987786	1.53253478123845	MAPK10;PROX1	0.377787330454218
sevenless signaling pathway (GO:0045500)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.709660641745528	1.53120838587194	PTPRT;ERBB2	0.377787330454218
regulation of rRNA processing (GO:2000232)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.730129164027268	1.52651414976693	MAPK10;PROX1	0.377787330454218
regulation of gene silencing (GO:0060968)	2/76	0.126291027652555	0.418998694244723	0.171396908014682	0.51687194381883	-0.733848855959232	1.51845531625659	MAPK10;PROX1	0.377787330454218
Tie signaling pathway (GO:0048014)	2/74	0.120913347365264	0.418998694244723	0.164606973221101	0.51687194381883	-0.712863231814158	1.50605269627933	PTPRT;ERBB2	0.377787330454218
negative regulation of cellular response to heat (GO:1900035)	2/77	0.12900108250827	0.418998694244723	0.17480942754083	0.51687194381883	-0.727935500720902	1.49076421341261	HSP90AB1;ATM	0.377787330454218
positive regulation of cellular response to heat (GO:1900036)	2/77	0.12900108250827	0.418998694244723	0.17480942754083	0.51687194381883	-0.718017514050399	1.47045282650697	HSP90AB1;ATM	0.377787330454218
protein sumoylation (GO:0016925)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.676523473646333	1.45970955010061	UBE2I;TP53BP1	0.377787330454218
regulation of dosage compensation by inactivation of X chromosome (GO:1900095)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.692887710662629	1.44865175456355	MAPK10;PROX1	0.377787330454218
axon development (GO:0061564)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.68833950069634	1.43914260575574	BLOC1S6;LAMB1	0.377787330454218
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.661910577837056	1.42817984803062	BCL2L11;DNAJC10	0.377787330454218
neuron projection regeneration (GO:0031102)	2/76	0.126291027652555	0.418998694244723	0.171396908014682	0.51687194381883	-0.684204254470742	1.41573238027122	BLOC1S6;LAMB1	0.377787330454218
inner ear receptor stereocilium organization (GO:0060122)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.677003206823514	1.41544130212977	BLOC1S6;LAMB1	0.377787330454218
protein polyubiquitination (GO:0000209)	5/381	0.197215630524956	0.418998694244723	0.310430570728169	0.558601658107555	-0.852069795486067	1.38329916617515	PSME3;RNF4;CBL;BIRC2;DCAF13	0.377787330454218
negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter (GO:1900477)	6/496	0.21502039271859	0.427149566628895	0.34884064455642	0.559189354312251	-0.885058229104626	1.36035432830466	NIPBL;UBE2I;NFIA;CNOT2;PROX1;HIC1	0.369420029920883
brain-derived neurotrophic factor receptor signaling pathway (GO:0031547)	2/75	0.123594980775563	0.418998694244723	0.167995911505131	0.51687194381883	-0.64354730928653	1.34549354014522	PTPRT;ERBB2	0.377787330454218
ERBB signaling pathway (GO:0038127)	2/76	0.126291027652555	0.418998694244723	0.171396908014682	0.51687194381883	-0.636312522461355	1.31663642272649	PTPRT;ERBB2	0.377787330454218
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/77	0.12900108250827	0.418998694244723	0.17480942754083	0.51687194381883	-0.639305214645324	1.30925519430976	PTPRT;ERBB2	0.377787330454218
positive regulation of endothelial cell migration (GO:0010595)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.603941609404378	1.3031023597735	PTK2B;PROX1	0.377787330454218
regulation of cellular response to heat (GO:1900034)	2/78	0.131724745360818	0.418998694244723	0.178232943856874	0.51687194381883	-0.636905362266484	1.29103315250576	HSP90AB1;ATM	0.377787330454218
collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	2/76	0.126291027652555	0.418998694244723	0.171396908014682	0.51687194381883	-0.605386720897115	1.25264579657318	PTPRT;ERBB2	0.377787330454218
hepatocyte differentiation (GO:0070365)	2/72	0.115594971116313	0.418998694244723	0.157867457854575	0.51687194381883	-0.571523260378657	1.23315449319574	SULT1B1;PROX1	0.377787330454218
ubiquitin-dependent protein catabolic process (GO:0006511)	2/77	0.12900108250827	0.418998694244723	0.17480942754083	0.51687194381883	-0.565902339963217	1.15893091608823	ATXN3;UBE2I	0.377787330454218
positive regulation of cerebellar granule cell migration by calcium (GO:0021945)	3/178	0.175504255751977	0.418998694244723	0.250441836904348	0.529377143906064	-0.664063796947768	1.15553209197289	PIK3CD;PTK2B;LAMB1	0.377787330454218
negative regulation of translational initiation (GO:0045947)	2/82	0.142747668576805	0.418998694244723	0.192026760485075	0.51687194381883	-0.570275518271318	1.11014209980732	CNOT2;RPL13A	0.377787330454218
regulation of mRNA export from nucleus in response to heat stress (GO:2000728)	2/81	0.139973464416057	0.418998694244723	0.188564343642027	0.51687194381883	-0.564204403107733	1.10939647994603	HSP90AB1;ATM	0.377787330454218
regulation of multivesicular body size involved in ubiquitin-dependent protein catabolism (GO:0010798)	2/79	0.134461621767791	0.418998694244723	0.181666939617081	0.51687194381883	-0.528380541714819	1.0601831192289	ATXN3;UBE2I	0.377787330454218
positive regulation of protein kinase activity (GO:0045860)	3/176	0.171515661808473	0.418998694244723	0.245319554762795	0.529377143906064	-0.589843165935731	1.03994109837709	CHRNA7;ERBB2;PTK2B	0.377787330454218
neurotrophin TRK receptor signaling pathway (GO:0048011)	2/80	0.137211322683485	0.418998694244723	0.185110906202175	0.51687194381883	-0.521662484641316	1.03614326285242	PTPRT;ERBB2	0.377787330454218
positive regulation blood vessel branching (GO:1905555)	2/78	0.131724745360818	0.418998694244723	0.178232943856874	0.51687194381883	-0.511143203774038	1.03610812664846	CHRNA7;SIRT6	0.377787330454218
positive regulation of autophagy (GO:0010508)	2/78	0.131724745360818	0.418998694244723	0.178232943856874	0.51687194381883	-0.507758916551597	1.02924803838319	ATM;TRIM22	0.377787330454218
axoneme assembly (GO:0035082)	3/180	0.179518827484466	0.418998694244723	0.255580456493827	0.532633543134844	-0.570787543950323	0.980313444389167	INTU;NEK1;WDPCP	0.377787330454218
transforming growth factor beta receptor signaling pathway involved in regulation of multicellular organism growth (GO:1901048)	2/82	0.142747668576805	0.418998694244723	0.192026760485075	0.51687194381883	-0.499986162231287	0.973311443732654	GHR;CBL	0.377787330454218
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	2/79	0.134461621767791	0.418998694244723	0.181666939617081	0.51687194381883	-0.479484355539167	0.962074072650723	PSME3;CDC27	0.377787330454218
posttranscriptional regulation of gene expression (GO:0010608)	2/84	0.148330776893796	0.418998694244723	0.198976608415612	0.51687194381883	-0.498643992932633	0.951567577476256	MAPK10;PROX1	0.377787330454218
activation of GTPase activity (GO:0090630)	3/182	0.183558519378767	0.418998694244723	0.260734191912035	0.533191954658385	-0.544850666543326	0.923642703494388	TBC1D8B;CDKL5;ERBB2	0.377787330454218
7-methylguanosine mRNA capping (GO:0006370)	2/82	0.142747668576805	0.418998694244723	0.192026760485075	0.51687194381883	-0.452386451749936	0.880650193423033	SCAF11;NONO	0.377787330454218
mitochondrial transmembrane transport (GO:1990542)	3/180	0.179518827484466	0.418998694244723	0.255580456493827	0.532633543134844	-0.504518301923268	0.866497665476067	PSME3;SLC41A3;ADD1	0.377787330454218
cellular response to DNA damage stimulus (GO:0006974)	3/182	0.183558519378767	0.418998694244723	0.260734191912035	0.533191954658385	-0.506742571171968	0.859041031155195	NIPBL;ATM;TP53BP1	0.377787330454218
ERAD pathway (GO:0036503)	2/80	0.137211322683485	0.418998694244723	0.185110906202175	0.51687194381883	-0.431362627936552	0.856786703935762	BCL2L11;DNAJC10	0.377787330454218
histone H3-K56 acetylation in response to DNA damage (GO:0097044)	3/182	0.183558519378767	0.418998694244723	0.260734191912035	0.533191954658385	-0.504450952423716	0.855156229197545	NIPBL;ATM;TP53BP1	0.377787330454218
positive regulation of collateral sprouting (GO:0048672)	2/82	0.142747668576805	0.418998694244723	0.192026760485075	0.51687194381883	-0.438373007230083	0.853370546609575	ERBB2;PLXNC1	0.377787330454218
SOS response (GO:0009432)	3/182	0.183558519378767	0.418998694244723	0.260734191912035	0.533191954658385	-0.502116496635478	0.851198808957765	NIPBL;ATM;TP53BP1	0.377787330454218
regulation of mRNA processing (GO:0050684)	2/84	0.148330776893796	0.418998694244723	0.198976608415612	0.51687194381883	-0.423562282741672	0.808288360055022	MAPK10;PROX1	0.377787330454218
cellular response to interferon-gamma (GO:0071346)	2/82	0.142747668576805	0.418998694244723	0.192026760485075	0.51687194381883	-0.403395125461102	0.785279916958251	KYNU;RPL13A	0.377787330454218
regulation of mRNA export from nucleus (GO:0010793)	2/84	0.148330776893796	0.418998694244723	0.198976608415612	0.51687194381883	-0.406457699358941	0.775647503644574	MAPK10;PROX1	0.377787330454218
activation of Janus kinase activity (GO:0042976)	2/83	0.14553356206552	0.418998694244723	0.195497673667292	0.51687194381883	-0.389356095218532	0.750424906274649	GHR;PTK2B	0.377787330454218
regulation of transcription from RNA polymerase II promoter (GO:0006357)	8/736	0.247440016196272	0.432867599330489	0.419708496061535	0.593459811725683	-0.520173543519524	0.726467652916066	NFIA;CNOT2;NONO;TCF12;ERBB2;ELP4;HIC1;TRIM22	0.363644920443709
regulation of transcription from RNA polymerase II promoter in response to DNA damage (GO:1990248)	3/183	0.185587518594332	0.418998694244723	0.263316350771716	0.533191954658385	-0.426336796331454	0.718048672444478	NIPBL;ATM;TP53BP1	0.377787330454218
hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/83	0.14553356206552	0.418998694244723	0.195497673667292	0.51687194381883	-0.362747999157449	0.69914183086375	PTPRT;ERBB2	0.377787330454218
regulation of gene expression, epigenetic (GO:0040029)	2/86	0.153957724426627	0.418998694244723	0.205956684281298	0.51687194381883	-0.373252030430326	0.698383375549763	MAPK10;PROX1	0.377787330454218
viral genome replication (GO:0019079)	2/83	0.14553356206552	0.418998694244723	0.195497673667292	0.51687194381883	-0.336753576805246	0.649041518586971	NFIA;PCSK5	0.377787330454218
neuron development (GO:0048666)	2/86	0.153957724426627	0.418998694244723	0.205956684281298	0.51687194381883	-0.341707118838374	0.639360409717247	MAPK10;PROX1	0.377787330454218
platelet-derived growth factor receptor signaling pathway (GO:0048008)	2/85	0.151138950275887	0.418998694244723	0.202463098134386	0.51687194381883	-0.324135675460441	0.612472401726673	PTPRT;ERBB2	0.377787330454218
intracellular protein transport (GO:0006886)	3/188	0.195819809443978	0.418998694244723	0.276274124004624	0.540810892427308	-0.375053443386781	0.611547285984786	TBC1D8B;NIPBL;MIA3	0.377787330454218
double-strand break repair via nonhomologous end joining (GO:0006303)	2/83	0.14553356206552	0.418998694244723	0.195497673667292	0.51687194381883	-0.317082898960956	0.61112926612981	ATM;TP53BP1	0.377787330454218
activation of MAPK activity involved in cell wall organization or biogenesis (GO:0000199)	2/84	0.148330776893796	0.418998694244723	0.198976608415612	0.51687194381883	-0.312832820224207	0.596982161852755	GHR;CHRNA7	0.377787330454218
