Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
ciliary neurotrophic factor receptor complex (GO:0070110)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.749023404692914	-0.27938929615628	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
activin receptor complex (GO:0048179)	9/1248	0.687746577265513	0.80449982685762	0.95257332672977	0.966588863403647	0.756916273373615	-0.283340144123958	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
azurophil granule lumen (GO:0035578)	2/202	0.488527516582508	0.80449982685762	0.667360451397413	0.966588863403647	0.396704650287893	-0.284183137136629	HSP90AB1;AGL	0.094474045032681
interleukin-12 receptor complex (GO:0042022)	9/1247	0.686829586522581	0.80449982685762	0.952269047941923	0.966588863403647	0.765127887040784	-0.287434883349201	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
omega speckle (GO:0035062)	1/278	0.897391853560944	0.903521800787871	0.958232187351166	0.966588863403647	2.66334831880437	-0.288341182303276	TCF12	0.0440613640243024
interleukin-2 receptor complex (GO:0005893)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.768163360667594	-0.289603287186676	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
actin cytoskeleton (GO:0015629)	1/278	0.897391853560944	0.903521800787871	0.958232187351166	0.966588863403647	2.67904571066802	-0.290040623753381	LCP1	0.0440613640243024
histamine-gated chloride channel complex (GO:0019183)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.777976798554034	-0.29018904991766	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-20 receptor complex (GO:0030876)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.772857806392927	-0.29137312806062	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
BMP receptor complex (GO:0070724)	9/1248	0.687746577265513	0.80449982685762	0.95257332672977	0.966588863403647	0.787954486837803	-0.294958829288562	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
integral component of external side of plasma membrane (GO:0071575)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.794976070632706	-0.29652985933893	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
membrane attack complex (GO:0005579)	9/1251	0.690487856275675	0.80449982685762	0.953476111381164	0.966588863403647	0.804901376741323	-0.298100773177094	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
ATP-sensitive potassium channel complex (GO:0008282)	9/1250	0.68957571445181	0.80449982685762	0.953176851234032	0.966588863403647	0.80229383596019	-0.298195591836592	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-13 receptor complex (GO:0005898)	9/1247	0.686829586522581	0.80449982685762	0.952269047941923	0.966588863403647	0.795629451816222	-0.29889337788546	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-3 receptor complex (GO:0005894)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.797196606875071	-0.30054903645032	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-23 receptor complex (GO:0072536)	9/1248	0.687746577265513	0.80449982685762	0.95257332672977	0.966588863403647	0.804588013853371	-0.301185338227093	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
mutator focus (GO:1990633)	3/369	0.577286047128738	0.80449982685762	0.789796814136284	0.966588863403647	0.548899397823631	-0.301574872545306	PTK2B;LAMB1;CLN5	0.094474045032681
integral component of the cytoplasmic side of the plasma membrane (GO:0098752)	9/1261	0.699519778777293	0.809111210785736	0.9563786744802	0.966588863403647	0.850753457780208	-0.304026284814639	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.0919917813405441
interleukin-1 receptor complex (GO:0045323)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.816084721367881	-0.304403486564407	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-18 receptor complex (GO:0045092)	9/1247	0.686829586522581	0.80449982685762	0.952269047941923	0.966588863403647	0.813950294205691	-0.305775951745685	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
transforming growth factor beta receptor complex (GO:0070022)	9/1251	0.690487856275675	0.80449982685762	0.953476111381164	0.966588863403647	0.826947028850811	-0.306265532399694	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
insulin receptor complex (GO:0005899)	9/1250	0.68957571445181	0.80449982685762	0.953176851234032	0.966588863403647	0.828713271734376	-0.30801513541721	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
oncostatin-M receptor complex (GO:0005900)	9/1248	0.687746577265513	0.80449982685762	0.95257332672977	0.966588863403647	0.83043572331272	-0.310861036822982	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
enzyme IIA-maltose transporter complex (GO:1990154)	9/1254	0.693214548214491	0.80449982685762	0.954363969588353	0.966588863403647	0.850319211962816	-0.311570338460542	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-28 receptor complex (GO:0032002)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.840842772409703	-0.313638357479571	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-5 receptor complex (GO:0005895)	9/1247	0.686829586522581	0.80449982685762	0.952269047941923	0.966588863403647	0.838473798825004	-0.314988673970238	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-4 receptor complex (GO:0016516)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.835744793046115	-0.315081988686568	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
spanning component of plasma membrane (GO:0044214)	9/1248	0.687746577265513	0.80449982685762	0.95257332672977	0.966588863403647	0.855653879727103	-0.320301071770499	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
ionotropic glutamate receptor complex (GO:0008328)	9/1254	0.693214548214491	0.80449982685762	0.954363969588353	0.966588863403647	0.877706461366743	-0.321605457561976	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-9 receptor complex (GO:0005897)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.855039935999664	-0.322356400761141	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
interleukin-6 receptor complex (GO:0005896)	9/1249	0.688661954019688	0.80449982685762	0.952875925408334	0.966588863403647	0.871414888261279	-0.325041902250355	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
maltose transport complex (GO:1990060)	9/1254	0.693214548214491	0.80449982685762	0.954363969588353	0.966588863403647	0.900270799263781	-0.329873386002038	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
NarGHI complex (GO:0044799)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.878589477738215	-0.331234752747751	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
plasma membrane proton-transporting V-type ATPase, V0 domain (GO:0000222)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.883348927761948	-0.333029100724561	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
plasma membrane proton-transporting V-type ATPase, V1 domain (GO:0000223)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.922468925589755	-0.347777630198582	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
platelet-derived growth factor receptor-ligand complex (GO:1990270)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.94909375270039	-0.357815387590858	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
pre-T cell receptor complex (GO:0043384)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.971650297342222	-0.366319372303394	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
SC5b-7 complex (GO:0034995)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	0.999852282437171	-0.376951729959178	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
transmembrane collagen trimer (GO:0030936)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	1.03573517473681	-0.39047984662789	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
type I interferon receptor complex (GO:0038197)	9/1246	0.685910984022197	0.80449982685762	0.951963081840226	0.966588863403647	1.05705386550378	-0.398517151244012	GHR;PCDHA1;PCDHA4;PCDHA3;PCDHA2;SLC39A14;SLC7A2;OR56A1;KTN1	0.094474045032681
cytolytic granule membrane (GO:0101004)	2/226	0.548574785921789	0.80449982685762	0.726084173286242	0.966588863403647	0.762808475198651	-0.45801436078347	ATP11A;CLN5	0.094474045032681
lysosomal lumen (GO:0043202)	2/222	0.538912967821947	0.80449982685762	0.716936159320013	0.966588863403647	0.742483823315555	-0.45900438374485	VCAN;CLN5	0.094474045032681
cytoplasmic side of lysosomal membrane (GO:0098574)	2/226	0.548574785921789	0.80449982685762	0.726084173286242	0.966588863403647	0.76503768318705	-0.459352847841567	ATP11A;CLN5	0.094474045032681
endolysosome membrane (GO:0036020)	2/233	0.565141845348555	0.80449982685762	0.74149993971271	0.966588863403647	0.812934177476935	-0.463924077836895	ATP11A;CLN5	0.094474045032681
lysosomal proton-transporting V-type ATPase complex (GO:0046611)	2/226	0.548574785921789	0.80449982685762	0.726084173286242	0.966588863403647	0.776776542895277	-0.466401230889737	ATP11A;CLN5	0.094474045032681
extrinsic component of lysosome membrane (GO:0032419)	2/222	0.538912967821947	0.80449982685762	0.716936159320013	0.966588863403647	0.759149058312426	-0.469306851865359	ATP11A;CLN5	0.094474045032681
phagolysosome membrane (GO:0061474)	2/257	0.618607780264349	0.80449982685762	0.788897229746217	0.966588863403647	0.985449670639283	-0.473295553514772	ATP11A;CLN5	0.094474045032681
integral component of lysosomal membrane (GO:1905103)	2/223	0.541341635242567	0.80449982685762	0.719246572865437	0.966588863403647	0.779000776055567	-0.478076446143406	ATP11A;CLN5	0.094474045032681
nuclear chromatin (GO:0000790)	2/235	0.569795037290985	0.80449982685762	0.745768138439544	0.966588863403647	0.854063307220062	-0.480392304761864	TCF12;HIC1	0.094474045032681
lysosomal HOPS complex (GO:1902501)	2/222	0.538912967821947	0.80449982685762	0.716936159320013	0.966588863403647	0.777129451824416	-0.480422352546043	ATP11A;CLN5	0.094474045032681
microtubule cytoskeleton (GO:0015630)	2/239	0.57899390601039	0.80449982685762	0.754126079759377	0.966588863403647	0.965931505265071	-0.527846143528416	TACC2;SPTAN1	0.094474045032681
Golgi cisterna membrane (GO:0032580)	2/362	0.794461469650182	0.813209822916263	0.917937588923241	0.966588863403647	2.42942916772888	-0.558989277741879	FUT8;MAN2A2	0.0897973840765913
extrinsic component of Golgi membrane (GO:0090498)	2/357	0.788033101141546	0.80930321188469	0.914004223291058	0.966588863403647	2.39687120124751	-0.570971112987183	FUT8;MAN2A2	0.0918887360178899
cytoplasmic side of Golgi membrane (GO:0098548)	2/356	0.786726528021141	0.80930321188469	0.913196886174523	0.966588863403647	2.39095256365228	-0.573528736228362	FUT8;MAN2A2	0.0918887360178899
cortical actin cytoskeleton (GO:0030864)	1/213	0.824762009895597	0.836819934016877	0.911584921631366	0.966588863403647	2.98616024472044	-0.57531484846616	LCP1	0.0773679829576583
Golgi membrane (GO:0000139)	2/356	0.786726528021141	0.80930321188469	0.913196886174523	0.966588863403647	2.40464943916116	-0.576814268455271	FUT8;MAN2A2	0.0918887360178899
actin filament (GO:0005884)	1/211	0.821857190794642	0.836318021131204	0.909530020340735	0.966588863403647	2.95776662479551	-0.580280190395852	LCP1	0.0776285448587399
perinuclear theca (GO:0033011)	3/450	0.709540859116162	0.80930321188469	0.88698195565683	0.966588863403647	1.71396537644848	-0.588125272345359	PTK2B;LAMB1;CLN5	0.0918887360178899
lysosomal membrane (GO:0005765)	2/347	0.774647853193689	0.80930321188469	0.905608919814066	0.966588863403647	2.40270648921055	-0.613523259268539	ATP11A;CLN5	0.0918887360178899
early endosome membrane (GO:0031901)	1/204	0.81130833870267	0.82801174567596	0.90195894092494	0.966588863403647	3.07055535622514	-0.642074930336441	SAMD9	0.0819635025314544
nuclear heterochromatin (GO:0005720)	1/190	0.788312638665778	0.80930321188469	0.884887726851009	0.966588863403647	2.96849470232418	-0.706087688265851	TCF12	0.0918887360178899
actomyosin (GO:0042641)	1/185	0.779441982714834	0.80930321188469	0.87810405615913	0.966588863403647	2.8736654719587	-0.716051404813964	LCP1	0.0918887360178899
multivesicular body, internal vesicle (GO:0097487)	1/138	0.675746373011767	0.80449982685762	0.791563005767849	0.966588863403647	1.85921352973352	-0.72869543065787	KIAA0319L	0.094474045032681
nuclear euchromatin (GO:0005719)	1/184	0.777624011880545	0.80930321188469	0.876700623278312	0.966588863403647	2.96599788074396	-0.745984494498895	TCF12	0.0918887360178899
dynactin complex (GO:0005869)	1/182	0.773943274366988	0.80930321188469	0.873845647690553	0.966588863403647	2.92673970202984	-0.749996649049365	LCP1	0.0918887360178899
actin filament bundle (GO:0032432)	1/183	0.775791149476414	0.80930321188469	0.875281213715201	0.966588863403647	2.95686004433187	-0.750663772981936	LCP1	0.0918887360178899
striated muscle thin filament (GO:0005865)	1/180	0.770201996017518	0.80930321188469	0.870925316950886	0.966588863403647	2.89530637935539	-0.755971635612101	LCP1	0.0918887360178899
actin body (GO:0099079)	1/179	0.768308345408188	0.80930321188469	0.869440182536666	0.966588863403647	2.8868245575991	-0.760863417402079	LCP1	0.0918887360178899
actin fusion focus (GO:1990819)	1/179	0.768308345408188	0.80930321188469	0.869440182536666	0.966588863403647	2.90316167231337	-0.765169294910037	LCP1	0.0918887360178899
nuclear nucleosome (GO:0000788)	1/181	0.772080264257997	0.80930321188469	0.872393743372163	0.966588863403647	2.97099390201439	-0.768497381812469	TCF12	0.0918887360178899
Ino80 complex (GO:0031011)	1/183	0.775791149476414	0.80930321188469	0.875281213715201	0.966588863403647	3.03144049949933	-0.769597657246779	TCF12	0.0918887360178899
Swr1 complex (GO:0000812)	1/178	0.766399187326091	0.80930321188469	0.867938152146958	0.966588863403647	2.89735680903415	-0.77084790030179	TCF12	0.0918887360178899
early endosome lumen (GO:0031905)	1/165	0.740110109711016	0.80930321188469	0.846784805009805	0.966588863403647	2.5833725020535	-0.777482247684655	SAMD9	0.0918887360178899
endolysosome (GO:0036019)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.70236340467861	-0.78283972041167	CLN5	0.0918887360178899
cytolytic granule (GO:0044194)	1/172	0.754611441922729	0.80930321188469	0.858560363902803	0.966588863403647	2.78093205046007	-0.782977839058697	CLN5	0.0918887360178899
lysosomal glycocalyx (GO:0090123)	1/168	0.746426417568873	0.80930321188469	0.851945699138969	0.966588863403647	2.71323119282462	-0.793506810581864	CLN5	0.0918887360178899
lysosome (GO:0005764)	1/168	0.746426417568873	0.80930321188469	0.851945699138969	0.966588863403647	2.73341486743018	-0.799409692468389	CLN5	0.0918887360178899
Golgi-associated vesicle (GO:0005798)	1/132	0.659418090602659	0.80449982685762	0.776839192692849	0.966588863403647	1.92647140409261	-0.802177903024626	KIAA0319L	0.094474045032681
contractile vacuole (GO:0000331)	1/134	0.664949669688897	0.80449982685762	0.781857954636528	0.966588863403647	1.96690709640703	-0.802584493437252	KIAA0319L	0.094474045032681
megasome (GO:0043246)	1/168	0.746426417568873	0.80930321188469	0.851945699138969	0.966588863403647	2.7494301300438	-0.804093487933653	CLN5	0.0918887360178899
mast cell granule (GO:0042629)	1/170	0.750552291780315	0.80930321188469	0.855290401308499	0.966588863403647	2.80465562929274	-0.804784586346462	CLN5	0.0918887360178899
Sin3-type complex (GO:0070822)	1/173	0.756616331322687	0.80930321188469	0.860167835451336	0.966588863403647	2.89795304933842	-0.808236154963338	TCF12	0.0918887360178899
primary lysosome (GO:0005766)	1/168	0.746426417568873	0.80930321188469	0.851945699138969	0.966588863403647	2.76633006734511	-0.809036013798186	CLN5	0.0918887360178899
UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase complex (GO:0070622)	1/168	0.746426417568873	0.80930321188469	0.851945699138969	0.966588863403647	2.77787847446674	-0.812413440582391	CLN5	0.0918887360178899
secondary lysosome (GO:0005767)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.8142564490706	-0.815253687917368	CLN5	0.0918887360178899
Clr6 histone deacetylase complex I'' (GO:1990483)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.82559217177779	-0.818537500146099	TCF12	0.0918887360178899
Swi5-Sfr1 complex (GO:0032798)	1/171	0.752590139907227	0.80930321188469	0.856934620958448	0.966588863403647	2.90969077281873	-0.82703450860345	TCF12	0.0918887360178899
HDA1 complex (GO:0070823)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.8586334894775	-0.828109142459375	TCF12	0.0918887360178899
nuclear CENP-A containing chromatin (GO:1904834)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.86946787723414	-0.831247724438231	TCF12	0.0918887360178899
nucleolar chromatin (GO:0030874)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.8911430384327	-0.837526738246357	TCF12	0.0918887360178899
perichromatin fibrils (GO:0005726)	1/170	0.750552291780315	0.80930321188469	0.855290401308499	0.966588863403647	2.92808750896157	-0.840202864862993	TCF12	0.0918887360178899
Rpd3L-Expanded complex (GO:0070210)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.91414215315847	-0.844189284264583	TCF12	0.0918887360178899
Set3 complex (GO:0034967)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.95388507155273	-0.855702293606792	TCF12	0.0918887360178899
Snt2C complex (GO:0070211)	1/169	0.748497762870247	0.80930321188469	0.853627497338599	0.966588863403647	2.95657075635481	-0.856480301751785	TCF12	0.0918887360178899
aleurone grain (GO:0033095)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	1.91309404314298	-0.864672894442684	KIAA0319L	0.094474045032681
amorphous vesicle (GO:1990006)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	1.9229339368867	-0.869120291806596	KIAA0319L	0.094474045032681
mitochondrion-derived vesicle (GO:0099073)	1/127	0.645188861364081	0.80449982685762	0.763787234752382	0.966588863403647	1.99348605481898	-0.873569903232746	KIAA0319L	0.094474045032681
carotenoid vesicle (GO:0043702)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	1.94659569842209	-0.879814843863647	KIAA0319L	0.094474045032681
coated vesicle (GO:0030135)	1/126	0.642272901312008	0.80449982685762	0.761087660292205	0.966588863403647	2.00001919145721	-0.885492468239489	KIAA0319L	0.094474045032681
chitosome (GO:0045009)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	1.96533069431444	-0.888282615316739	KIAA0319L	0.094474045032681
secretory vesicle (GO:0099503)	1/126	0.642272901312008	0.80449982685762	0.761087660292205	0.966588863403647	2.01518741717219	-0.892208078611899	KIAA0319L	0.094474045032681
ciliary vesicle (GO:0097721)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	1.99747436412644	-0.902810787684411	KIAA0319L	0.094474045032681
cytoplasmic vesicle (GO:0031410)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.0000946425293	-0.903995091048362	KIAA0319L	0.094474045032681
Cvt vesicle (GO:0033107)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.00118113659355	-0.904486160460607	KIAA0319L	0.094474045032681
endocytic vesicle (GO:0030139)	1/155	0.717904861745549	0.80930321188469	0.828263082863856	0.966588863403647	2.73142175715881	-0.905242945693247	KIAA0319L	0.0918887360178899
esterosome (GO:0033117)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.0372777129874	-0.920800952355865	KIAA0319L	0.094474045032681
fusiform vesicle (GO:0120002)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.07306664927973	-0.936976698260169	KIAA0319L	0.094474045032681
granular vesicle (GO:1990005)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.0929020092198	-0.945941808027336	KIAA0319L	0.094474045032681
gut granule (GO:0044840)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.10076419753397	-0.949495329690649	KIAA0319L	0.094474045032681
early endosome (GO:0005769)	1/150	0.706105164824059	0.80930321188469	0.8181886348815	0.966588863403647	2.74258171768854	-0.954394012070055	SAMD9	0.0918887360178899
merozoite dense granule (GO:0020026)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.13324503051598	-0.964175891772337	KIAA0319L	0.094474045032681
osmiophilic body (GO:0044310)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.15343542830154	-0.973301470180656	KIAA0319L	0.094474045032681
pericanalicular vesicle (GO:0033675)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.1572444809058	-0.975023071140218	KIAA0319L	0.094474045032681
membrane raft (GO:0045121)	1/115	0.608582231285658	0.80449982685762	0.729302099211585	0.966588863403647	1.97993512633385	-0.98328179345541	CBL	0.094474045032681
piccolo-bassoon transport vesicle (GO:1990257)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.18386687724114	-0.987055759537733	KIAA0319L	0.094474045032681
pigment granule (GO:0048770)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.2026360585846	-0.995538981999659	KIAA0319L	0.094474045032681
recycling endosome membrane (GO:0055038)	1/113	0.6021262932346	0.80449982685762	0.723089279788748	0.966588863403647	1.96286456418172	-0.995737769073993	ATP11A	0.094474045032681
spindle microtubule (GO:0005876)	1/144	0.691296440813541	0.80449982685762	0.805325449258879	0.966588863403647	2.70440614585474	-0.998430360143268	CDC27	0.094474045032681
synaptic vesicle protein transport vesicle (GO:0097547)	1/124	0.636369342217913	0.80449982685762	0.755596653759285	0.966588863403647	2.21483576203239	-1.00105295708591	KIAA0319L	0.094474045032681
intrinsic component of mitochondrial outer membrane (GO:0031306)	1/103	0.568224498193666	0.80449982685762	0.689846319727984	0.966588863403647	1.8894531540673	-1.06799203516374	BCL2L11	0.094474045032681
mitochondrial outer membrane (GO:0005741)	1/103	0.568224498193666	0.80449982685762	0.689846319727984	0.966588863403647	1.90865713094974	-1.07884686599655	BCL2L11	0.094474045032681
specific granule membrane (GO:0035579)	1/102	0.564680333698038	0.80449982685762	0.686312476062167	0.966588863403647	1.92406075855163	-1.09959204410423	ATP11A	0.094474045032681
mitotic spindle (GO:0072686)	1/94	0.535266306545508	0.80449982685762	0.656570638222245	0.966588863403647	1.76053188876131	-1.10031638619979	CDC27	0.094474045032681
glycosome (GO:0020015)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.69703148893556	-1.11029871989965	LONP2	0.094474045032681
endolysosome lumen (GO:0036021)	1/99	0.553873436561816	0.80449982685762	0.675470296543023	0.966588863403647	1.90147845146387	-1.12342973449067	VCAN	0.094474045032681
glyoxysome (GO:0009514)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.72354180410078	-1.12764334148387	LONP2	0.094474045032681
transcriptionally active chromatin (GO:0035327)	1/95	0.539048425399074	0.80449982685762	0.660435667925274	0.966588863403647	1.83346243674674	-1.13298787272843	HIC1	0.094474045032681
spindle pole (GO:0000922)	1/104	0.571739984525711	0.80449982685762	0.693340790347609	0.966588863403647	2.03513635782465	-1.13778564433995	CDC27	0.094474045032681
polar microtubule (GO:0005827)	1/92	0.527609301119235	0.80449982685762	0.648709598744059	0.966588863403647	1.78249345454087	-1.13972494085691	CDC27	0.094474045032681
mannosome (GO:0042580)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.75195475504037	-1.14623278031425	LONP2	0.094474045032681
P1 peroxisome (GO:0019819)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.76307869118781	-1.1535107195542	LONP2	0.094474045032681
P2 peroxisome (GO:0019820)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.78093709283653	-1.16519474581965	LONP2	0.094474045032681
P3 peroxisome (GO:0019821)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.79608494660435	-1.17510537078878	LONP2	0.094474045032681
P4 peroxisome (GO:0019822)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.82585925527269	-1.19458549064271	LONP2	0.094474045032681
P5 peroxisome (GO:0019823)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.83985517804677	-1.20374245398793	LONP2	0.094474045032681
recycling endosome lumen (GO:0034777)	1/92	0.527609301119235	0.80449982685762	0.648709598744059	0.966588863403647	1.89918888132146	-1.21433990678959	ATP11A	0.094474045032681
P6 peroxisome (GO:0019824)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.86135299742121	-1.21780760333118	LONP2	0.094474045032681
peroxisomal part (GO:0044439)	1/90	0.519826929546902	0.80449982685762	0.640670665913661	0.966588863403647	1.88608765872746	-1.23399048677473	LONP2	0.094474045032681
